timestamp_envio,timestamp_respuesta,exito,replica,tarjeta,latency_ms
1788884350.459,1788884350.703,1,A,4429,231.24
1788884350.459,1788884350.772,1,B,4429,299.47
1788884350.459,1788884350.704,1,A,4429,230.01
1788884350.459,1788884350.763,1,B,4429,287.39
1788884350.459,1788884350.776,1,B,4429,299.51
1788884350.459,1788884350.731,1,A,4429,253.20
1788884350.459,1788884350.753,1,C,4429,274.09
1788884350.459,1788884350.780,1,A,4429,299.56
1788884351.469,1788884351.530,1,C,9234,60.56
1788884351.469,1788884351.541,1,A,9234,70.35
1788884351.469,1788884351.783,1,A,9234,312.02
1788884351.469,1788884351.683,1,A,9234,210.62
1788884351.469,1788884351.561,1,B,9234,87.13
1788884351.469,1788884351.775,1,B,9234,300.36
1788884351.470,1788884351.730,1,A,9234,254.44
1788884351.470,1788884351.577,1,B,9234,100.06
1788884351.470,1788884351.777,1,C,9234,299.50
1788884351.470,1788884351.775,1,C,9234,295.69
1788884351.470,1788884351.783,1,A,9234,302.43
1788884351.470,1788884351.781,1,C,9234,299.60
1788884351.470,1788884351.708,1,B,9234,226.00
1788884351.470,1788884351.758,1,A,9234,275.04
1788884351.470,1788884351.781,1,A,9234,297.26
1788884351.470,1788884351.729,1,A,9234,243.46
1788884351.470,1788884351.757,1,B,9234,270.53
1788884351.470,1788884351.758,1,A,9234,269.96
1788884351.470,1788884351.771,1,A,9234,282.12
1788884351.470,1788884351.780,1,C,9234,290.31
1788884352.481,1788884352.529,1,A,6291,47.45
1788884352.481,1788884352.556,1,A,6291,74.02
1788884352.481,1788884352.788,1,C,6291,304.39
1788884352.481,1788884352.701,1,B,6291,216.96
1788884352.481,1788884352.571,1,A,6291,85.71
1788884352.481,1788884352.739,1,B,6291,252.64
1788884352.481,1788884352.787,1,A,6291,299.11
1788884352.481,1788884352.675,1,A,6291,186.51
1788884352.481,1788884352.783,1,B,6291,293.48
1788884352.481,1788884352.775,1,C,6291,285.13
1788884352.481,1788884352.768,1,C,6291,276.43
1788884352.481,1788884352.769,1,B,6291,276.86
1788884352.481,1788884352.720,1,B,6291,226.40
1788884352.481,1788884352.778,1,B,6291,283.78
1788884352.481,1788884352.729,1,C,6291,233.19
1788884352.481,1788884352.788,1,B,6291,291.61
1788884352.481,1788884352.784,1,C,6291,286.35
1788884352.481,1788884352.757,1,B,6291,258.10
1788884352.481,1788884352.790,1,B,6291,290.77
1788884352.481,1788884352.789,1,A,6291,288.70
1788884353.489,1788884353.545,1,C,7703,55.24
1788884353.489,1788884353.554,1,C,7703,63.52
1788884353.489,1788884353.814,1,A,7703,322.29
1788884353.489,1788884353.718,1,C,7703,225.42
1788884353.489,1788884353.578,1,C,7703,83.90
1788884353.489,1788884353.779,1,A,7703,283.88
1788884353.489,1788884353.818,1,A,7703,321.49
1788884353.489,1788884353.602,1,B,7703,104.62
1788884353.489,1788884353.810,1,A,7703,311.41
1788884353.489,1788884353.822,1,A,7703,322.17
1788884353.489,1788884353.788,1,A,7703,286.69
1788884353.489,1788884353.821,1,C,7703,318.37
1788884353.489,1788884353.753,1,B,7703,249.81
1788884353.489,1788884353.819,1,B,7703,314.90
1788884353.489,1788884353.755,1,B,7703,249.54
1788884353.489,1788884353.820,1,A,7703,314.04
1788884353.489,1788884353.818,1,B,7703,311.35
1788884353.489,1788884353.780,1,A,7703,272.27
1788884353.489,1788884353.807,1,A,7703,298.01
1788884353.489,1788884353.810,1,B,7703,300.07
1788884354.496,1788884354.569,1,C,9806,72.99
1788884354.496,1788884354.582,1,C,9806,84.09
1788884354.496,1788884354.823,1,A,9806,324.15
1788884354.496,1788884354.652,1,C,9806,152.74
1788884354.496,1788884354.602,1,A,9806,100.48
1788884354.496,1788884354.831,1,A,9806,328.06
1788884354.496,1788884354.765,1,A,9806,261.47
1788884354.496,1788884354.622,1,B,9806,117.82
1788884354.496,1788884354.827,1,C,9806,321.89
1788884354.496,1788884354.790,1,B,9806,282.61
1788884354.496,1788884354.831,1,C,9806,322.84
1788884354.496,1788884354.829,1,B,9806,318.91
1788884354.496,1788884354.741,1,A,9806,230.27
1788884354.496,1788884354.819,1,A,9806,305.49
1788884354.496,1788884354.823,1,A,9806,308.31
1788884354.496,1788884354.828,1,A,9806,312.09
1788884354.496,1788884354.830,1,B,9806,312.37
1788884354.496,1788884354.774,1,C,9806,255.57
1788884354.496,1788884354.803,1,A,9806,282.63
1788884354.496,1788884354.802,1,B,9806,280.00
1788884355.507,1788884355.579,1,A,8347,72.56
1788884355.507,1788884355.596,1,B,8347,87.63
1788884355.507,1788884355.818,1,C,8347,309.58
1788884355.507,1788884355.766,1,C,8347,256.56
1788884355.507,1788884355.729,1,C,8347,218.09
1788884355.507,1788884355.839,1,A,8347,327.00
1788884355.507,1788884355.795,1,A,8347,281.54
1788884355.507,1788884355.754,1,B,8347,239.70
1788884355.507,1788884355.835,1,A,8347,319.52
1788884355.507,1788884355.835,1,A,8347,318.02
1788884355.507,1788884355.841,1,B,8347,323.03
1788884355.507,1788884355.830,1,A,8347,311.21
1788884355.507,1788884355.785,1,A,8347,264.52
1788884355.507,1788884355.828,1,B,8347,306.25
1788884355.507,1788884355.842,1,B,8347,319.26
1788884355.507,1788884355.826,1,A,8347,301.55
1788884355.507,1788884355.840,1,A,8347,313.29
1788884355.507,1788884355.817,1,A,8347,288.69
1788884355.507,1788884355.842,1,C,8347,311.60
1788884355.507,1788884355.836,1,A,8347,304.10
1788884356.513,1788884356.575,1,A,5308,61.21
1788884356.513,1788884356.600,1,B,5308,84.80
1788884356.513,1788884356.861,1,B,5308,344.91
1788884356.513,1788884356.783,1,C,5308,265.27
1788884356.513,1788884356.706,1,B,5308,187.14
1788884356.513,1788884356.852,1,A,5308,332.16
1788884356.513,1788884356.823,1,A,5308,301.47
1788884356.513,1788884356.766,1,B,5308,243.51
1788884356.513,1788884356.860,1,C,5308,336.75
1788884356.513,1788884356.855,1,C,5308,330.70
1788884356.513,1788884356.864,1,B,5308,337.84
1788884356.513,1788884356.845,1,B,5308,317.97
1788884356.513,1788884356.804,1,B,5308,275.59
1788884356.513,1788884356.795,1,B,5308,264.34
1788884356.513,1788884356.862,1,C,5308,329.28
1788884356.513,1788884356.860,1,C,5308,325.02
1788884356.513,1788884356.834,1,B,5308,297.67
1788884356.513,1788884356.863,1,B,5308,324.53
1788884356.513,1788884356.856,1,A,5308,315.92
1788884356.513,1788884356.847,1,A,5308,305.61
1788884357.520,1788884357.585,1,C,1752,64.29
1788884357.520,1788884357.666,1,C,1752,144.10
1788884357.520,1788884357.844,1,B,1752,320.87
1788884357.520,1788884357.765,1,A,1752,240.84
1788884357.520,1788884357.702,1,B,1752,176.45
1788884357.520,1788884357.807,1,A,1752,281.26
1788884357.520,1788884357.851,1,A,1752,324.04
1788884357.520,1788884357.743,1,A,1752,214.43
1788884357.520,1788884357.842,1,A,1752,312.59
1788884357.520,1788884357.851,1,C,1752,320.09
1788884357.520,1788884357.829,1,C,1752,297.66
1788884357.520,1788884357.848,1,A,1752,315.18
1788884357.520,1788884357.791,1,B,1752,257.70
1788884357.520,1788884357.849,1,A,1752,313.10
1788884357.520,1788884357.793,1,B,1752,256.27
1788884357.520,1788884357.852,1,A,1752,314.17
1788884357.520,1788884357.854,1,A,1752,314.88
1788884357.520,1788884357.819,1,C,1752,279.55
1788884357.520,1788884357.838,1,C,1752,297.62
1788884357.520,1788884357.853,1,A,1752,310.25
1788884358.528,1788884358.575,1,A,4701,46.53
1788884358.528,1788884358.607,1,A,4701,77.43
1788884358.528,1788884358.804,1,A,4701,273.19
1788884358.528,1788884358.749,1,A,4701,217.36
1788884358.528,1788884358.695,1,B,4701,162.26
1788884358.528,1788884358.821,1,C,4701,287.58
1788884358.528,1788884358.775,1,A,4701,240.74
1788884358.528,1788884358.725,1,C,4701,188.79
1788884358.528,1788884358.815,1,C,4701,278.48
1788884358.528,1788884358.816,1,A,4701,278.07
1788884358.528,1788884358.820,1,C,4701,281.11
1788884358.528,1788884358.794,1,C,4701,254.12
1788884358.528,1788884358.762,1,A,4701,221.48
1788884358.528,1788884358.761,1,A,4701,218.91
1788884358.528,1788884358.824,1,B,4701,280.38
1788884358.528,1788884358.812,1,C,4701,267.80
1788884358.528,1788884358.783,1,A,4701,237.60
1788884358.528,1788884358.823,1,C,4701,276.64
1788884358.528,1788884358.824,1,A,4701,276.87
1788884358.528,1788884358.820,1,A,4701,271.87
1788884359.536,1788884359.588,1,A,7352,52.13
1788884359.536,1788884359.613,1,A,7352,75.52
1788884359.536,1788884359.842,1,C,7352,303.24
1788884359.536,1788884359.755,1,B,7352,215.97
1788884359.536,1788884359.686,1,A,7352,145.72
1788884359.536,1788884359.852,1,A,7352,309.99
1788884359.536,1788884359.801,1,A,7352,258.24
1788884359.536,1788884359.732,1,C,7352,187.56
1788884359.536,1788884359.851,1,C,7352,305.43
1788884359.536,1788884359.836,1,A,7352,289.46
1788884359.536,1788884359.850,1,A,7352,302.34
1788884359.536,1788884359.834,1,C,7352,285.66
1788884359.536,1788884359.785,1,B,7352,235.54
1788884359.536,1788884359.783,1,B,7352,232.77
1788884359.536,1788884359.850,1,C,7352,298.36
1788884359.536,1788884359.845,1,C,7352,292.77
1788884359.536,1788884359.812,1,A,7352,258.50
1788884359.536,1788884359.849,1,B,7352,294.58
1788884359.536,1788884359.840,1,B,7352,284.22
1788884359.536,1788884359.853,1,B,7352,295.84
1788884360.546,1788884360.600,1,B,6206,53.58
1788884360.546,1788884360.627,1,A,6206,79.23
1788884360.546,1788884360.850,1,A,6206,301.04
1788884360.546,1788884360.771,1,C,6206,220.60
1788884360.546,1788884360.709,1,B,6206,157.66
1788884360.546,1788884360.855,1,B,6206,302.51
1788884360.546,1788884360.815,1,B,6206,262.16
1788884360.546,1788884360.750,1,A,6206,194.93
1788884360.546,1788884360.858,1,C,6206,301.48
1788884360.546,1788884360.846,1,A,6206,288.16
1788884360.546,1788884360.856,1,A,6206,296.94
1788884360.546,1788884360.836,1,A,6206,276.52
1788884360.546,1788884360.800,1,B,6206,239.17
1788884360.546,1788884360.798,1,B,6206,236.19
1788884360.546,1788884360.856,1,A,6206,292.73
1788884360.546,1788884360.852,1,A,6206,287.37
1788884360.546,1788884360.826,1,B,6206,260.42
1788884360.546,1788884360.852,1,B,6206,285.63
1788884360.546,1788884360.847,1,A,6206,279.79
1788884360.546,1788884360.859,1,C,6206,290.23
1788884361.555,1788884361.621,1,A,2917,66.18
1788884361.555,1788884361.676,1,A,2917,119.36
1788884361.555,1788884361.869,1,A,2917,310.86
1788884361.555,1788884361.788,1,B,2917,229.05
1788884361.555,1788884361.730,1,C,2917,170.16
1788884361.555,1788884361.876,1,B,2917,315.20
1788884361.555,1788884361.827,1,C,2917,264.78
1788884361.555,1788884361.767,1,A,2917,203.68
1788884361.555,1788884361.859,1,A,2917,294.11
1788884361.555,1788884361.876,1,C,2917,309.80
1788884361.555,1788884361.873,1,A,2917,306.40
1788884361.555,1788884361.857,1,A,2917,289.54
1788884361.555,1788884361.818,1,C,2917,248.96
1788884361.555,1788884361.846,1,B,2917,275.96
1788884361.555,1788884361.871,1,A,2917,299.39
1788884361.555,1788884361.871,1,A,2917,298.86
1788884361.555,1788884361.828,1,C,2917,255.05
1788884361.555,1788884361.867,1,B,2917,292.27
1788884361.555,1788884361.864,1,B,2917,288.81
1788884361.555,1788884361.874,1,C,2917,296.72
1788884362.561,1788884362.655,1,A,4670,93.81
1788884362.561,1788884362.693,1,C,4670,131.19
1788884362.561,1788884362.855,1,B,4670,292.48
1788884362.561,1788884362.789,1,B,4670,225.51
1788884362.561,1788884362.725,1,A,4670,160.23
1788884362.561,1788884362.864,1,A,4670,298.70
1788884362.561,1788884362.826,1,A,4670,259.73
1788884362.561,1788884362.768,1,B,4670,200.00
1788884362.561,1788884362.881,1,A,4670,312.22
1788884362.561,1788884362.880,1,C,4670,309.95
1788884362.561,1788884362.857,1,B,4670,286.06
1788884362.561,1788884362.874,1,C,4670,302.20
1788884362.561,1788884362.808,1,C,4670,235.46
1788884362.561,1788884362.873,1,A,4670,299.69
1788884362.561,1788884362.880,1,B,4670,305.65
1788884362.561,1788884362.873,1,A,4670,297.06
1788884362.561,1788884362.875,1,B,4670,297.54
1788884362.561,1788884362.835,1,C,4670,256.46
1788884362.561,1788884362.879,1,B,4670,299.68
1788884362.561,1788884362.879,1,A,4670,299.30
