timestamp_envio,timestamp_respuesta,exito,replica,tarjeta,latency_ms
1788884280.688,1788884280.998,1,A,2936,290.55
1788884280.688,1788884280.925,1,A,2936,217.21
1788884280.688,1788884280.978,1,A,2936,268.96
1788884281.698,1788884281.753,1,A,7077,55.37
1788884281.698,1788884281.774,1,A,7077,75.10
1788884281.698,1788884282.005,1,C,7077,304.17
1788884281.698,1788884281.845,1,A,7077,143.16
1788884281.698,1788884281.796,1,A,7077,93.80
1788884281.698,1788884281.994,1,C,7077,290.81
1788884281.698,1788884281.910,1,A,7077,205.45
1788884281.698,1788884281.815,1,A,7077,110.03
1788884281.698,1788884282.002,1,A,7077,295.78
1788884281.698,1788884281.999,1,C,7077,291.24
1788884281.698,1788884282.003,1,B,7077,294.40
1788884281.698,1788884281.984,1,B,7077,274.25
1788884281.698,1788884281.942,1,B,7077,231.44
1788884281.698,1788884281.899,1,A,7077,187.42
1788884281.698,1788884282.006,1,A,7077,293.47
1788884281.698,1788884282.007,1,B,7077,292.61
1788884281.698,1788884281.973,1,C,7077,257.87
1788884281.698,1788884282.000,1,B,7077,283.40
1788884281.698,1788884282.000,1,B,7077,282.97
1788884281.698,1788884281.993,1,B,7077,275.26
1788884282.704,1788884282.777,1,B,1036,72.71
1788884282.704,1788884282.794,1,C,1036,89.12
1788884282.704,1788884283.013,1,A,1036,305.82
1788884282.704,1788884282.853,1,A,1036,144.70
1788884282.704,1788884282.816,1,C,1036,106.73
1788884282.704,1788884283.100,1,A,1036,389.25
1788884282.704,1788884283.093,1,A,1036,381.25
1788884282.704,1788884282.836,1,A,1036,121.99
1788884282.704,1788884282.988,1,A,1036,273.00
1788884282.704,1788884282.959,1,A,1036,241.65
1788884282.704,1788884282.973,1,C,1036,254.57
1788884282.704,1788884283.031,1,C,1036,311.97
1788884282.704,1788884282.902,1,C,1036,180.66
1788884282.704,1788884282.942,1,B,1036,219.38
1788884282.704,1788884283.075,1,B,1036,351.23
1788884282.704,1788884283.086,1,C,1036,360.85
1788884282.704,1788884282.917,1,A,1036,190.69
1788884282.704,1788884283.066,1,B,1036,338.23
1788884282.704,1788884283.030,1,B,1036,299.92
1788884282.704,1788884283.052,1,A,1036,320.71
1788884283.714,1788884283.772,1,B,3831,58.14
1788884283.714,1788884283.797,1,A,3831,81.91
1788884283.714,1788884284.006,1,B,3831,290.25
1788884283.714,1788884283.850,1,B,3831,132.12
1788884283.714,1788884283.808,1,A,3831,89.99
1788884283.714,1788884283.937,1,C,3831,217.91
1788884283.714,1788884284.046,1,A,3831,325.31
1788884283.714,1788884283.825,1,B,3831,103.24
1788884283.714,1788884284.045,1,C,3831,321.37
1788884283.714,1788884283.960,1,B,3831,236.24
1788884283.714,1788884284.002,1,A,3831,277.18
1788884283.714,1788884284.033,1,C,3831,307.45
1788884283.714,1788884283.887,1,C,3831,159.64
1788884283.714,1788884284.043,1,A,3831,314.29
1788884283.714,1788884283.912,1,A,3831,182.79
1788884283.714,1788884284.038,1,A,3831,307.64
1788884283.714,1788884283.995,1,C,3831,263.24
1788884283.714,1788884284.055,1,B,3831,322.63
1788884283.714,1788884283.982,1,A,3831,248.61
1788884283.714,1788884284.047,1,C,3831,312.50
1788884284.720,1788884284.770,1,B,5916,49.70
1788884284.720,1788884284.787,1,C,5916,65.16
1788884284.720,1788884284.991,1,B,5916,268.14
1788884284.720,1788884284.851,1,B,5916,127.16
1788884284.720,1788884284.799,1,B,5916,73.87
1788884284.720,1788884284.953,1,C,5916,226.92
1788884284.720,1788884284.984,1,C,5916,257.48
1788884284.720,1788884284.822,1,B,5916,94.40
1788884284.720,1788884284.992,1,C,5916,262.85
1788884284.720,1788884284.993,1,A,5916,262.60
1788884284.720,1788884284.983,1,C,5916,251.63
1788884284.720,1788884284.988,1,A,5916,256.17
1788884284.720,1788884284.881,1,B,5916,148.69
1788884284.720,1788884284.996,1,C,5916,262.66
1788884284.720,1788884284.937,1,A,5916,201.94
1788884284.720,1788884284.995,1,B,5916,258.95
1788884284.720,1788884284.996,1,A,5916,258.76
1788884284.720,1788884284.962,1,B,5916,224.48
1788884284.720,1788884284.986,1,C,5916,247.62
1788884284.720,1788884284.995,1,C,5916,255.31
1788884285.730,1788884285.768,1,B,2125,38.00
1788884285.730,1788884285.775,1,A,2125,44.13
1788884285.730,1788884285.946,1,C,2125,214.32
1788884285.730,1788884285.813,1,B,2125,81.24
1788884285.730,1788884285.790,1,B,2125,57.08
1788884285.730,1788884285.940,1,A,2125,205.86
1788884285.730,1788884285.852,1,A,2125,116.81
1788884285.730,1788884285.801,1,C,2125,65.23
1788884285.730,1788884285.946,1,A,2125,209.73
1788884285.730,1788884285.945,1,B,2125,207.89
1788884285.730,1788884285.948,1,B,2125,210.09
1788884285.730,1788884285.902,1,A,2125,163.75
1788884285.730,1788884285.836,1,C,2125,97.52
1788884285.730,1788884285.913,1,B,2125,173.48
1788884285.730,1788884285.906,1,A,2125,165.92
1788884285.730,1788884285.946,1,C,2125,204.92
1788884285.730,1788884285.865,1,B,2125,123.77
1788884285.730,1788884285.893,1,A,2125,151.32
1788884285.730,1788884285.887,1,B,2125,144.21
1788884285.730,1788884285.948,1,A,2125,204.33
1788884286.739,1788884286.780,1,A,4514,40.76
1788884286.739,1788884286.786,1,A,4514,46.11
1788884286.739,1788884286.930,1,A,4514,187.99
1788884286.739,1788884286.815,1,B,4514,72.29
1788884286.739,1788884286.799,1,C,4514,56.26
1788884286.739,1788884286.934,1,C,4514,190.40
1788884286.739,1788884286.870,1,B,4514,125.31
1788884286.739,1788884286.809,1,A,4514,63.91
1788884286.739,1788884286.935,1,A,4514,189.41
1788884286.739,1788884286.926,1,A,4514,180.01
1788884286.739,1788884286.934,1,A,4514,187.31
1788884286.739,1788884286.932,1,B,4514,185.12
1788884286.739,1788884286.830,1,A,4514,82.20
1788884286.739,1788884286.877,1,B,4514,128.09
1788884286.739,1788884286.934,1,A,4514,185.36
1788884286.739,1788884286.933,1,C,4514,182.97
1788884286.739,1788884286.929,1,B,4514,178.86
1788884286.739,1788884286.883,1,A,4514,131.97
1788884286.739,1788884286.932,1,B,4514,180.35
1788884286.739,1788884286.925,1,A,4514,172.84
1788884287.750,1788884287.808,1,A,5748,57.25
1788884287.750,1788884287.817,1,C,5748,65.17
1788884287.750,1788884287.928,1,B,5748,175.35
1788884287.750,1788884287.850,1,A,5748,96.60
1788884287.750,1788884287.826,1,B,5748,71.99
1788884287.750,1788884287.976,1,A,5748,220.83
1788884287.750,1788884287.918,1,A,5748,161.50
1788884287.750,1788884287.840,1,A,5748,82.74
1788884287.750,1788884287.968,1,B,5748,210.12
1788884287.750,1788884287.975,1,A,5748,216.56
1788884287.750,1788884287.967,1,C,5748,208.21
1788884287.750,1788884287.970,1,C,5748,209.70
1788884287.750,1788884287.866,1,B,5748,104.28
1788884287.750,1788884287.965,1,A,5748,202.97
1788884287.750,1788884287.974,1,A,5748,209.96
1788884287.750,1788884287.888,1,A,5748,122.95
1788884287.750,1788884287.975,1,A,5748,208.10
1788884287.750,1788884287.921,1,C,5748,152.58
1788884287.750,1788884287.973,1,A,5748,203.33
1788884287.750,1788884287.977,1,B,5748,204.99
1788884288.759,1788884288.798,1,B,7052,39.12
1788884288.759,1788884288.809,1,C,7052,48.74
1788884288.759,1788884288.994,1,A,7052,233.46
1788884288.759,1788884288.842,1,B,7052,80.61
1788884288.759,1788884288.820,1,B,7052,57.99
1788884288.759,1788884288.942,1,B,7052,178.88
1788884288.759,1788884288.923,1,C,7052,159.29
1788884288.759,1788884288.833,1,A,7052,68.74
1788884288.759,1788884288.998,1,C,7052,233.28
1788884288.759,1788884288.990,1,C,7052,224.68
1788884288.759,1788884288.993,1,A,7052,227.77
1788884288.759,1788884289.004,1,A,7052,237.34
1788884288.759,1788884288.871,1,C,7052,104.43
1788884288.759,1788884288.932,1,C,7052,164.77
1788884288.759,1788884288.991,1,A,7052,222.89
1788884288.759,1788884288.883,1,B,7052,114.58
1788884288.759,1788884288.998,1,B,7052,229.41
1788884288.759,1788884288.997,1,B,7052,227.62
1788884288.759,1788884289.000,1,A,7052,229.90
1788884288.759,1788884289.003,1,B,7052,232.23
1788884289.769,1788884289.838,1,B,6653,68.93
1788884289.769,1788884289.854,1,C,6653,83.09
1788884289.769,1788884290.099,1,C,6653,326.26
1788884289.769,1788884289.910,1,C,6653,134.58
1788884289.769,1788884289.877,1,B,6653,99.52
1788884289.769,1788884290.030,1,C,6653,251.58
1788884289.769,1788884290.007,1,B,6653,226.50
1788884289.769,1788884289.888,1,A,6653,106.19
1788884289.769,1788884290.093,1,C,6653,308.39
1788884289.769,1788884290.087,1,B,6653,299.70
1788884289.769,1788884290.085,1,B,6653,296.98
1788884289.769,1788884290.100,1,A,6653,309.94
1788884289.769,1788884289.961,1,A,6653,169.39
1788884289.769,1788884289.934,1,A,6653,140.24
1788884289.769,1788884290.021,1,B,6653,226.00
1788884289.769,1788884290.103,1,C,6653,305.91
1788884289.769,1788884290.098,1,A,6653,299.19
1788884289.769,1788884290.102,1,A,6653,301.41
1788884289.769,1788884290.104,1,C,6653,302.29
1788884289.769,1788884290.091,1,C,6653,287.40
1788884290.780,1788884290.834,1,A,3016,54.15
1788884290.780,1788884290.856,1,A,3016,74.61
1788884290.780,1788884291.087,1,B,3016,304.84
1788884290.780,1788884290.911,1,A,3016,126.51
1788884290.780,1788884290.872,1,B,3016,85.85
1788884290.780,1788884291.101,1,B,3016,313.38
1788884290.780,1788884290.963,1,B,3016,173.39
1788884290.780,1788884290.892,1,B,3016,101.15
1788884290.780,1788884291.085,1,B,3016,293.30
1788884290.780,1788884291.099,1,A,3016,305.89
1788884290.780,1788884291.080,1,B,3016,285.72
1788884290.780,1788884291.094,1,A,3016,298.37
1788884290.780,1788884291.000,1,C,3016,203.05
1788884290.780,1788884290.946,1,C,3016,146.94
1788884290.780,1788884291.102,1,B,3016,301.46
1788884290.780,1788884291.011,1,A,3016,208.78
1788884290.780,1788884291.084,1,B,3016,280.76
1788884290.780,1788884291.079,1,B,3016,274.49
1788884290.780,1788884291.028,1,C,3016,222.65
1788884290.780,1788884291.093,1,A,3016,286.51
1788884291.785,1788884291.838,1,B,2136,53.10
1788884291.785,1788884291.852,1,A,2136,65.26
1788884291.785,1788884292.083,1,A,2136,294.50
1788884291.785,1788884291.899,1,B,2136,109.76
1788884291.785,1788884291.871,1,C,2136,80.25
1788884291.785,1788884292.082,1,B,2136,290.90
1788884291.785,1788884291.998,1,B,2136,205.75
1788884291.785,1788884291.884,1,B,2136,90.60
1788884291.785,1788884292.072,1,A,2136,278.15
1788884291.785,1788884292.021,1,B,2136,226.09
1788884291.785,1788884292.079,1,A,2136,284.04
1788884291.785,1788884292.073,1,B,2136,277.46
1788884291.785,1788884291.923,1,B,2136,126.05
1788884291.785,1788884292.080,1,C,2136,281.93
1788884291.785,1788884292.081,1,C,2136,282.42
1788884291.785,1788884291.944,1,B,2136,144.07
1788884291.785,1788884292.078,1,B,2136,277.00
1788884291.785,1788884292.003,1,A,2136,201.20
1788884291.785,1788884292.078,1,A,2136,274.54
1788884291.785,1788884292.083,1,B,2136,279.28
1788884292.794,1788884292.850,1,B,3666,56.35
1788884292.794,1788884292.857,1,A,3666,62.20
1788884292.794,1788884293.078,1,A,3666,281.14
1788884292.794,1788884292.905,1,B,3666,107.06
1788884292.794,1788884292.879,1,B,3666,80.66
1788884292.794,1788884293.068,1,A,3666,268.69
1788884292.794,1788884292.997,1,A,3666,196.79
1788884292.794,1788884292.890,1,C,3666,88.52
1788884292.794,1788884293.073,1,A,3666,271.12
1788884292.794,1788884293.014,1,A,3666,211.35
1788884292.794,1788884293.077,1,C,3666,272.65
1788884292.794,1788884293.071,1,A,3666,265.63
1788884292.794,1788884292.926,1,A,3666,119.48
1788884292.794,1788884293.003,1,B,3666,196.57
1788884292.794,1788884293.079,1,A,3666,271.28
1788884292.794,1788884292.950,1,A,3666,141.90
1788884292.794,1788884293.077,1,B,3666,267.90
1788884292.794,1788884293.077,1,A,3666,266.86
1788884292.794,1788884293.080,1,A,3666,267.80
1788884292.794,1788884293.066,1,C,3666,253.16
1788884293.800,1788884293.858,1,C,9290,57.52
1788884293.800,1788884293.868,1,B,9290,66.55
1788884293.800,1788884294.074,1,C,9290,271.83
1788884293.800,1788884293.918,1,A,9290,113.69
1788884293.800,1788884293.883,1,B,9290,78.14
1788884293.800,1788884294.084,1,A,9290,278.70
1788884293.800,1788884294.009,1,B,9290,202.27
1788884293.800,1788884293.898,1,A,9290,91.16
1788884293.800,1788884294.079,1,A,9290,271.18
1788884293.800,1788884294.089,1,B,9290,280.23
1788884293.800,1788884294.086,1,B,9290,276.11
1788884293.800,1788884294.028,1,A,9290,216.83
1788884293.800,1788884293.944,1,C,9290,131.68
1788884293.800,1788884294.088,1,B,9290,274.50
1788884293.800,1788884294.084,1,B,9290,270.15
1788884293.800,1788884293.967,1,C,9290,152.46
1788884293.800,1788884294.080,1,C,9290,264.45
1788884293.800,1788884294.076,1,A,9290,259.27
1788884293.800,1788884294.083,1,C,9290,265.53
1788884293.800,1788884294.016,1,A,9290,197.84
1788884294.807,1788884294.854,1,A,7318,46.64
1788884294.807,1788884294.863,1,A,7318,54.48
1788884294.807,1788884295.096,1,A,7318,286.56
1788884294.807,1788884294.908,1,A,7318,97.73
1788884294.807,1788884294.885,1,B,7318,72.67
1788884294.807,1788884294.976,1,C,7318,163.24
1788884294.807,1788884295.095,1,A,7318,281.41
1788884294.807,1788884294.896,1,B,7318,81.71
1788884294.807,1788884295.087,1,C,7318,271.77
1788884294.807,1788884295.028,1,B,7318,211.35
1788884294.807,1788884295.091,1,C,7318,273.65
1788884294.807,1788884295.079,1,A,7318,260.34
1788884294.807,1788884294.928,1,A,7318,108.31
1788884294.807,1788884295.034,1,A,7318,213.87
1788884294.807,1788884294.956,1,B,7318,135.86
1788884294.807,1788884295.094,1,C,7318,272.97
1788884294.807,1788884295.092,1,C,7318,269.41
1788884294.807,1788884295.017,1,B,7318,193.87
1788884294.807,1788884295.085,1,A,7318,260.91
1788884294.807,1788884295.091,1,C,7318,265.53
1788884295.815,1788884295.878,1,B,6027,63.09
1788884295.815,1788884295.889,1,A,6027,71.97
1788884295.815,1788884296.108,1,C,6027,290.82
1788884295.815,1788884295.936,1,A,6027,117.64
1788884295.815,1788884295.906,1,C,6027,86.86
1788884295.815,1788884296.112,1,B,6027,291.75
1788884295.815,1788884295.999,1,A,6027,178.19
1788884295.815,1788884295.917,1,A,6027,95.33
1788884295.815,1788884296.109,1,B,6027,286.29
1788884295.815,1788884296.113,1,B,6027,289.87
1788884295.815,1788884296.107,1,A,6027,282.76
1788884295.815,1788884296.100,1,B,6027,274.84
1788884295.815,1788884295.957,1,B,6027,131.03
1788884295.815,1788884296.110,1,C,6027,283.82
1788884295.815,1788884296.112,1,A,6027,285.38
1788884295.815,1788884295.978,1,A,6027,150.39
1788884295.815,1788884296.040,1,C,6027,211.11
1788884295.815,1788884296.056,1,A,6027,226.23
1788884295.815,1788884296.105,1,B,6027,274.69
1788884295.815,1788884296.049,1,A,6027,216.82
1788884296.822,1788884296.871,1,A,3766,49.01
1788884296.822,1788884296.885,1,C,3766,60.98
1788884296.822,1788884297.065,1,C,3766,240.36
1788884296.822,1788884296.921,1,B,3766,95.20
1788884296.822,1788884296.896,1,A,3766,68.75
1788884296.822,1788884297.072,1,B,3766,243.47
1788884296.822,1788884297.075,1,B,3766,246.11
1788884296.822,1788884296.907,1,A,3766,77.23
1788884296.822,1788884297.078,1,A,3766,246.94
1788884296.822,1788884297.072,1,B,3766,240.27
1788884296.822,1788884297.079,1,B,3766,246.08
1788884296.822,1788884297.076,1,A,3766,242.05
1788884296.822,1788884296.942,1,C,3766,107.08
1788884296.822,1788884297.078,1,B,3766,242.69
1788884296.822,1788884296.998,1,B,3766,161.14
1788884296.822,1788884297.067,1,B,3766,228.41
1788884296.822,1788884297.077,1,B,3766,237.32
1788884296.822,1788884297.002,1,B,3766,162.53
1788884296.822,1788884297.011,1,B,3766,170.85
1788884296.822,1788884297.076,1,A,3766,235.17
1788884297.829,1788884297.899,1,A,7215,69.58
1788884297.830,1788884297.912,1,B,7215,80.88
1788884297.830,1788884298.083,1,A,7215,250.79
1788884297.830,1788884297.941,1,A,7215,107.56
1788884297.830,1788884297.921,1,C,7215,86.44
1788884297.830,1788884298.083,1,B,7215,247.37
1788884297.830,1788884297.987,1,A,7215,150.42
1788884297.830,1788884297.927,1,B,7215,89.08
1788884297.830,1788884298.088,1,A,7215,248.33
1788884297.830,1788884298.009,1,A,7215,168.12
1788884297.830,1788884298.087,1,A,7215,244.82
1788884297.830,1788884298.089,1,C,7215,245.37
1788884297.830,1788884297.957,1,C,7215,112.66
1788884297.830,1788884298.079,1,A,7215,233.39
1788884297.830,1788884298.085,1,B,7215,237.61
1788884297.830,1788884298.088,1,B,7215,239.56
1788884297.830,1788884298.077,1,B,7215,227.39
1788884297.830,1788884298.048,1,A,7215,196.99
1788884297.830,1788884298.085,1,B,7215,233.20
1788884297.830,1788884298.089,1,C,7215,235.56
1788884298.836,1788884298.902,1,C,9927,66.17
1788884298.836,1788884298.911,1,A,9927,73.58
1788884298.836,1788884299.140,1,A,9927,301.53
1788884298.836,1788884298.971,1,B,9927,131.58
1788884298.836,1788884298.937,1,C,9927,97.44
1788884298.836,1788884299.152,1,A,9927,311.27
1788884298.836,1788884299.061,1,A,9927,219.82
1788884298.836,1788884298.957,1,C,9927,115.04
1788884298.836,1788884299.154,1,A,9927,310.26
1788884298.836,1788884299.086,1,C,9927,241.21
1788884298.836,1788884299.139,1,B,9927,293.02
1788884298.836,1788884299.144,1,A,9927,297.27
1788884298.836,1788884299.014,1,B,9927,166.08
1788884298.836,1788884299.152,1,A,9927,303.04
1788884298.836,1788884299.147,1,C,9927,297.35
1788884298.836,1788884299.143,1,C,9927,291.50
1788884298.836,1788884299.146,1,A,9927,293.36
1788884298.836,1788884299.070,1,A,9927,215.52
1788884298.836,1788884299.151,1,B,9927,295.29
1788884298.836,1788884299.154,1,A,9927,297.11
1788884299.844,1788884299.911,1,A,9920,66.75
1788884299.844,1788884299.918,1,C,9920,73.06
1788884299.844,1788884300.138,1,A,9920,290.40
1788884299.844,1788884299.976,1,C,9920,127.41
1788884299.844,1788884299.937,1,A,9920,86.57
1788884299.844,1788884300.145,1,C,9920,291.76
1788884299.844,1788884300.137,1,B,9920,281.72
1788884299.844,1788884299.957,1,B,9920,100.07
1788884299.844,1788884300.143,1,A,9920,284.75
1788884299.844,1788884300.133,1,B,9920,273.19
1788884299.844,1788884300.141,1,B,9920,280.37
1788884299.844,1788884300.142,1,C,9920,279.95
1788884299.844,1788884300.037,1,B,9920,174.58
1788884299.844,1788884300.058,1,A,9920,195.22
1788884299.844,1788884300.143,1,B,9920,277.72
1788884299.844,1788884300.141,1,A,9920,273.80
1788884299.844,1788884300.051,1,B,9920,182.43
1788884299.844,1788884300.121,1,C,9920,251.78
1788884299.844,1788884300.130,1,A,9920,258.91
1788884299.844,1788884300.132,1,B,9920,259.60
1788884300.855,1788884300.911,1,C,9431,56.20
1788884300.855,1788884300.923,1,C,9431,66.88
1788884300.855,1788884301.161,1,C,9431,303.61
1788884300.855,1788884300.968,1,B,9431,109.03
1788884300.855,1788884300.946,1,C,9431,86.54
1788884300.855,1788884301.038,1,B,9431,177.17
1788884300.855,1788884301.161,1,B,9431,299.02
1788884300.855,1788884300.954,1,A,9431,91.22
1788884300.855,1788884301.156,1,B,9431,292.99
1788884300.855,1788884301.156,1,B,9431,291.83
1788884300.855,1788884301.160,1,B,9431,295.20
1788884300.855,1788884301.090,1,C,9431,224.70
1788884300.855,1788884300.987,1,A,9431,120.24
1788884300.855,1788884301.097,1,A,9431,229.19
1788884300.855,1788884301.017,1,C,9431,148.56
1788884300.855,1788884301.159,1,B,9431,289.42
1788884300.855,1788884301.146,1,A,9431,275.86
1788884300.855,1788884301.078,1,B,9431,207.15
1788884300.855,1788884301.151,1,A,9431,278.98
1788884300.855,1788884301.153,1,B,9431,279.77
1788884301.859,1788884301.917,1,A,9596,58.25
1788884301.859,1788884301.927,1,B,9596,66.55
1788884301.859,1788884302.153,1,B,9596,290.91
1788884301.859,1788884301.982,1,C,9596,119.82
1788884301.859,1788884301.941,1,A,9596,77.80
1788884301.859,1788884302.079,1,B,9596,215.13
1788884301.859,1788884302.158,1,C,9596,293.26
1788884301.859,1788884301.960,1,C,9596,94.56
1788884301.859,1788884302.154,1,B,9596,287.32
1788884301.859,1788884302.154,1,C,9596,286.75
1788884301.859,1788884302.159,1,C,9596,290.63
1788884301.859,1788884302.150,1,B,9596,280.95
1788884301.859,1788884302.022,1,B,9596,151.63
1788884301.859,1788884302.150,1,A,9596,279.02
1788884301.859,1788884302.066,1,C,9596,194.22
1788884301.859,1788884302.087,1,B,9596,214.01
1788884301.859,1788884302.151,1,B,9596,276.69
1788884301.859,1788884302.158,1,B,9596,283.43
1788884301.859,1788884302.157,1,B,9596,281.34
1788884301.859,1788884302.152,1,A,9596,274.78
1788884302.866,1788884302.940,1,A,6847,73.92
1788884302.866,1788884302.953,1,C,6847,85.98
1788884302.866,1788884303.138,1,A,6847,270.07
1788884302.866,1788884302.999,1,C,6847,129.92
1788884302.866,1788884302.970,1,B,6847,99.95
1788884302.866,1788884303.143,1,B,6847,272.08
1788884302.866,1788884303.118,1,A,6847,246.32
1788884302.866,1788884302.983,1,A,6847,110.75
1788884302.866,1788884303.140,1,A,6847,266.85
1788884302.866,1788884303.139,1,A,6847,263.97
1788884302.866,1788884303.144,1,C,6847,268.48
1788884302.866,1788884303.144,1,B,6847,267.76
1788884302.866,1788884303.047,1,B,6847,168.74
1788884302.866,1788884303.143,1,A,6847,264.13
1788884302.866,1788884303.142,1,C,6847,261.89
1788884302.866,1788884303.060,1,A,6847,167.88
1788884302.866,1788884303.118,1,C,6847,225.04
